"Plot Title: Tank 2"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
82,05/15/19 10:00:00 AM,27.751,,,,
83,05/15/19 10:15:00 AM,27.751,,,,
84,05/15/19 10:30:00 AM,27.801,,,,
85,05/15/19 10:45:00 AM,27.801,,,,
86,05/15/19 11:00:00 AM,27.801,,,,
87,05/15/19 11:15:00 AM,27.801,,,,
88,05/15/19 11:30:00 AM,27.801,,,,
89,05/15/19 11:45:00 AM,27.801,,,,
90,05/15/19 12:00:00 PM,27.751,,,,
91,05/15/19 12:15:00 PM,27.776,,,,
92,05/15/19 12:30:00 PM,27.825,,,,
93,05/15/19 12:45:00 PM,27.801,,,,
94,05/15/19 01:00:00 PM,27.751,,,,
95,05/15/19 01:15:00 PM,27.801,,,,
96,05/15/19 01:25:00 PM,,,Logged,,
97,05/15/19 01:25:06 PM,,,,Logged,
98,05/15/19 01:26:28 PM,,Logged,,,
99,05/15/19 01:30:00 PM,27.899,,,,
100,05/15/19 01:45:00 PM,28.048,,,,
101,05/15/19 02:00:00 PM,28.568,,,,
102,05/15/19 02:15:00 PM,28.791,,,,
103,05/15/19 02:30:00 PM,28.791,,,,
104,05/15/19 02:45:00 PM,28.816,,,,
105,05/15/19 03:00:00 PM,28.816,,,,
106,05/15/19 03:15:00 PM,28.841,,,,
107,05/15/19 03:30:00 PM,28.866,,,,
108,05/15/19 03:45:00 PM,28.891,,,,
109,05/15/19 04:00:00 PM,28.841,,,,
110,05/15/19 04:15:00 PM,28.791,,,,
111,05/15/19 04:30:00 PM,28.791,,,,
112,05/15/19 04:45:00 PM,28.766,,,,
113,05/15/19 05:00:00 PM,28.742,,,,
114,05/15/19 05:15:00 PM,28.717,,,,
115,05/15/19 05:30:00 PM,28.742,,,,
116,05/15/19 05:45:00 PM,28.692,,,,
117,05/15/19 06:00:00 PM,28.667,,,,
118,05/15/19 06:15:00 PM,28.642,,,,
119,05/15/19 06:30:00 PM,28.593,,,,
120,05/15/19 06:45:00 PM,28.568,,,,
121,05/15/19 07:00:00 PM,28.518,,,,
122,05/15/19 07:15:00 PM,28.518,,,,
123,05/15/19 07:30:00 PM,28.493,,,,
124,05/15/19 07:45:00 PM,28.493,,,,
125,05/15/19 08:00:00 PM,28.493,,,,
126,05/15/19 08:15:00 PM,28.419,,,,
127,05/15/19 08:30:00 PM,28.419,,,,
128,05/15/19 08:45:00 PM,28.394,,,,
129,05/15/19 09:00:00 PM,28.394,,,,
130,05/15/19 09:15:00 PM,28.369,,,,
131,05/15/19 09:30:00 PM,28.369,,,,
132,05/15/19 09:45:00 PM,28.345,,,,
133,05/15/19 10:00:00 PM,28.320,,,,
134,05/15/19 10:15:00 PM,28.320,,,,
135,05/15/19 10:30:00 PM,28.320,,,,
136,05/15/19 10:45:00 PM,28.320,,,,
137,05/15/19 11:00:00 PM,28.295,,,,
138,05/15/19 11:15:00 PM,28.270,,,,
139,05/15/19 11:30:00 PM,28.245,,,,
140,05/15/19 11:45:00 PM,28.245,,,,
141,05/16/19 12:00:00 AM,28.245,,,,
142,05/16/19 12:15:00 AM,28.221,,,,
143,05/16/19 12:30:00 AM,28.196,,,,
144,05/16/19 12:45:00 AM,28.196,,,,
145,05/16/19 01:00:00 AM,28.196,,,,
146,05/16/19 01:15:00 AM,28.171,,,,
147,05/16/19 01:30:00 AM,28.147,,,,
148,05/16/19 01:45:00 AM,28.122,,,,
149,05/16/19 02:00:00 AM,28.147,,,,
150,05/16/19 02:15:00 AM,28.147,,,,
151,05/16/19 02:30:00 AM,28.667,,,,
152,05/16/19 02:45:00 AM,28.221,,,,
153,05/16/19 03:00:00 AM,28.171,,,,
154,05/16/19 03:15:00 AM,28.122,,,,
155,05/16/19 03:30:00 AM,28.097,,,,
156,05/16/19 03:45:00 AM,28.097,,,,
157,05/16/19 04:00:00 AM,28.122,,,,
158,05/16/19 04:15:00 AM,28.171,,,,
159,05/16/19 04:30:00 AM,28.221,,,,
160,05/16/19 04:45:00 AM,28.221,,,,
161,05/16/19 05:00:00 AM,28.196,,,,
162,05/16/19 05:15:00 AM,28.171,,,,
163,05/16/19 05:30:00 AM,28.171,,,,
164,05/16/19 05:45:00 AM,28.245,,,,
165,05/16/19 06:00:00 AM,28.245,,,,
166,05/16/19 06:15:00 AM,28.196,,,,
167,05/16/19 06:30:00 AM,28.196,,,,
168,05/16/19 06:45:00 AM,28.196,,,,
169,05/16/19 07:00:00 AM,28.171,,,,
170,05/16/19 07:15:00 AM,28.171,,,,
171,05/16/19 07:30:00 AM,28.097,,,,
172,05/16/19 07:45:00 AM,28.147,,,,
173,05/16/19 08:00:00 AM,28.147,,,,
174,05/16/19 08:15:00 AM,28.171,,,,
175,05/16/19 08:30:00 AM,28.171,,,,
176,05/16/19 08:45:00 AM,28.221,,,,
177,05/16/19 09:00:00 AM,28.270,,,,
178,05/16/19 09:15:00 AM,28.419,,,,
179,05/16/19 09:30:00 AM,28.493,,,,
180,05/16/19 09:45:00 AM,28.468,,,,
181,05/16/19 10:00:00 AM,28.518,,,,
182,05/16/19 10:15:00 AM,28.518,,,,
183,05/16/19 10:30:00 AM,28.593,,,,
184,05/16/19 10:45:00 AM,28.543,,,,
185,05/16/19 11:00:00 AM,28.468,,,,
186,05/16/19 11:15:00 AM,28.419,,,,
187,05/16/19 11:30:00 AM,28.394,,,,
188,05/16/19 11:45:00 AM,28.394,,,,
189,05/16/19 12:00:00 PM,28.444,,,,
190,05/16/19 12:15:00 PM,28.468,,,,
191,05/16/19 12:30:00 PM,28.493,,,,
192,05/16/19 12:45:00 PM,28.518,,,,
193,05/16/19 01:00:00 PM,28.543,,,,
194,05/16/19 01:15:00 PM,28.518,,,,
195,05/16/19 01:30:00 PM,28.518,,,,
196,05/16/19 01:45:00 PM,28.543,,,,
197,05/16/19 01:45:27 PM,,,Logged,,
198,05/16/19 01:45:34 PM,,,,Logged,Logged
